run_id,case_id,any_alarm,max_risk,any_event,lead_time,bucket,max_level,false_positive,false_negative,governance_cost
core7_04_1767776352,A_ALWAYS_ALLOW,False,0.12075,0,,A_ALWAYS_ALLOW,NONE,0,0,0.0
core7_04_1767776352,B_GOVERNED,False,0.4132411816578483,0,,B_GOVERNED,LOW,0,0,0.0
